NewDateTime,Flotation Column 01 Level,Flotation Column 04 Level,% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,% Silica Concentrate,Flotation Column 01 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow
2017-03-10 11:00:00,549.3336055555556,550.843202777778,54.95000000000002,3687.3317333333334,518.7408555555555,400.13644444444435,10.199152222222224,1.7749379444444455,2.8299999999999947,250.3756833333331,295.0959999999995,306.40000000000094,250.09097777777762
2017-03-10 12:00:00,551.1101833333331,551.1719833333337,54.95000000000002,4497.958333333333,559.8308999999998,399.761872222222,10.05322122222222,1.7764369999999963,2.8299999999999947,250.20953333333347,295.0959999999995,306.40000000000094,250.06025000000034
2017-03-10 13:00:00,550.5890333333335,551.3063111111113,54.95000000000002,4707.070111111112,543.6981777777775,400.40668333333315,10.313012777777779,1.7735975555555563,1.5,250.19521111111118,295.0959999999995,306.40000000000094,250.02929999999995
2017-03-10 14:00:00,550.8629166666666,553.9048000000001,54.95000000000002,4253.600277777776,530.3331611111112,399.64134444444426,10.401227777777764,1.7799511666666619,1.939999999999998,249.97116666666645,295.0959999999995,306.40000000000094,250.06269444444433
2017-03-10 15:00:00,549.6959777777776,551.8177444444441,54.95000000000002,5412.929166666666,517.839627777778,398.9583444444445,10.262075555555558,1.782650388888889,1.0900000000000027,249.96373888888877,295.0959999999995,306.40000000000094,250.0583166666665
2017-03-10 16:00:00,549.0508277777778,549.8356277777775,55.98999999999983,5306.341499999997,523.7905,399.3105833333334,10.366403888888886,1.7806769999999965,1.5099999999999962,250.4243500000001,295.0959999999995,306.40000000000094,250.03806111111118
2017-03-10 17:00:00,549.6559500000002,549.1668333333334,55.98999999999983,5299.79988888889,556.6711166666666,399.6047555555557,10.361159999999996,1.7669693888888862,1.9599999999999962,250.00156111111122,295.0959999999995,306.40000000000094,250.01072222222226
2017-03-10 18:00:00,550.0750833333335,549.6146222222225,55.98999999999983,5252.40501111111,525.4858944444446,400.59094444444435,10.273950555555558,1.754587944444445,3.570000000000005,249.71306666666663,295.0959999999995,306.40000000000094,249.99834999999968
2017-03-10 19:00:00,550.0698277777774,549.6594722222221,55.98999999999983,4377.180877777779,469.43550000000016,399.01682222222234,10.398752777777778,1.751615222222223,1.1200000000000028,250.17599999999993,295.0959999999995,306.40000000000094,250.01895
2017-03-10 20:00:00,521.0884055555555,515.839577777778,55.98999999999983,4643.644044444445,443.8796722222224,399.57016111111113,10.095099611111102,1.740864444444445,1.4900000000000038,250.02516666666665,295.0959999999995,306.40000000000094,249.9089111111112
2017-03-10 21:00:00,476.2492888888885,416.2719666666669,55.98999999999983,4423.358447222224,431.29985555555584,399.26112777777774,10.119027777777779,1.6937913888888902,1.4699999999999998,250.00362222222216,295.0959999999995,306.40000000000094,250.05494444444437
2017-03-10 22:00:00,549.9218500000002,446.49243055555553,55.98999999999983,2984.8137694444454,431.5534666666666,400.420911111111,9.98403255555555,1.7288668333333337,1.1599999999999973,249.80254999999997,295.0959999999995,306.40000000000094,250.02267777777783
2017-03-10 23:00:00,549.6687999999999,439.82145277777767,55.98999999999983,3729.535319444445,357.15485555555557,400.4882333333333,9.87656138888889,1.6274581666666665,1.1500000000000037,250.04180555555553,295.0959999999995,306.40000000000094,250.0545222222224
2017-03-11 00:00:00,550.2959499999997,429.4749972222221,55.98999999999983,4947.613177777778,315.27391666666665,399.81750555555544,10.0297595,1.5712219444444449,1.2299999999999964,250.0513722222221,295.0959999999995,306.40000000000094,250.04601111111103
2017-03-11 01:00:00,549.7898111111109,362.35497499999997,60.6599999999999,5178.826091666665,366.99427222222215,400.5145722222223,10.278490555555557,1.7217868888888919,1.169999999999996,250.30812777777777,295.0959999999995,306.40000000000094,250.04243333333312
2017-03-11 02:00:00,549.3176055555552,504.54533611111094,60.6599999999999,3112.406888888891,357.1129277777778,399.8577111111111,10.304996111111109,1.7523335555555544,2.5,249.73450555555542,295.0959999999995,306.40000000000094,250.08498333333335
2017-03-11 03:00:00,551.3457,458.60268055555576,60.6599999999999,3191.9962777777787,331.49945,399.01913333333346,10.036589722222223,1.734095277777777,4.139999999999989,249.70320555555546,295.0959999999995,306.40000000000094,250.26025
2017-03-11 04:00:00,549.9285444444444,478.4515611111111,60.6599999999999,3057.643277777778,319.39565000000016,400.5220444444446,10.168908666666667,1.7505332777777753,3.3399999999999954,250.1093555555555,295.0959999999995,306.40000000000094,249.98357222222205
2017-03-11 05:00:00,549.8177111111113,501.41449722222234,60.6599999999999,2307.970337037037,332.3750666666665,400.07107222222214,9.93153655555556,1.7569892222222228,4.080000000000009,249.94536111111117,295.0959999999995,306.40000000000094,250.0050611111111
2017-03-11 06:00:00,551.0425944444443,481.53641388888923,60.6599999999999,2158.28159074074,335.11090555555563,400.63001666666656,9.570790277777778,1.6517962222222218,5.360000000000012,250.37787222222207,295.0959999999995,306.40000000000094,250.48941111111122
2017-03-11 07:00:00,559.2564444444444,540.9032638888892,59.889999999999965,2630.408611111112,362.4641166666666,399.9439000000001,9.962791999999999,1.6454031111111118,4.960000000000011,250.0676,295.0959999999995,306.40000000000094,249.78588333333317
2017-03-11 08:00:00,549.7070722222215,482.51777499999986,59.889999999999965,2403.8344277777765,478.25349444444447,400.5848611111109,9.978123,1.7431210000000001,4.960000000000011,250.09165555555543,295.0959999999995,306.40000000000094,250.01504444444427
2017-03-11 09:00:00,594.1256999999999,536.808938888889,59.889999999999965,882.2323988708238,532.2411888888889,400.31803888888874,9.52628588888889,1.6966247777777732,2.9700000000000135,249.9837888888891,295.0959999999995,306.40000000000094,250.1144722222221
2017-03-11 10:00:00,549.8924666666667,548.7799888888887,59.889999999999965,2218.1982744625125,559.5588833333335,399.55378333333334,9.348196777777785,1.7664500000000003,2.6700000000000044,250.47198333333318,295.0959999999995,306.40000000000094,250.24599999999995
2017-03-11 11:00:00,550.7043333333331,551.8308333333335,59.889999999999965,2020.6277277777776,509.58652222222213,395.77018240740773,9.51492394444444,1.7508555555555556,1.5899999999999999,250.03990555555558,295.0959999999995,306.40000000000094,250.07044444444432
2017-03-11 12:00:00,549.2371499999998,547.4507722222223,59.889999999999965,3110.8218555555563,454.198272222222,398.0709453703704,9.52788866666666,1.746872666666667,1.520000000000003,250.1196833333331,295.0959999999995,306.40000000000094,249.91829444444426
2017-03-11 13:00:00,549.8123777777778,547.2013000000002,59.889999999999965,3234.397055555555,509.73989444444453,401.5034953551909,9.586011111111109,1.7467912777777772,1.8199999999999947,249.89776666666674,295.0959999999995,306.40000000000094,249.9939888888887
2017-03-11 14:00:00,549.6659555555557,555.3475444444447,59.889999999999965,3480.4054666666657,394.1280666666668,402.79216575592096,9.637455222222222,1.7606903888888887,2.9800000000000075,250.29824444444452,295.0959999999995,306.40000000000094,250.23411666666652
2017-03-11 15:00:00,549.7849055555557,552.0793111111112,59.889999999999965,3340.1200000000017,476.9721,399.5793777777778,9.774084388888888,1.7504811666666666,1.990000000000005,249.92346666666643,295.0959999999995,306.40000000000094,250.1934999999998
2017-03-11 16:00:00,499.87004444444455,498.5662277777779,59.6599999999999,3415.450499999999,512.7573333333336,400.37321388888887,9.861648444444443,1.7376255555555553,2.360000000000009,250.1391777777779,295.0959999999995,306.40000000000094,249.98948888888876
2017-03-11 17:00:00,453.74430000000035,458.5305055555555,59.6599999999999,3596.6742222222215,530.8458999999998,398.50304444444436,10.00360983333334,1.7429099444444454,1.8300000000000007,249.80503888888882,295.0959999999995,306.40000000000094,250.05371666666676
2017-03-11 18:00:00,450.31961666666683,449.1131611111109,59.6599999999999,3284.755358333332,558.060094444445,399.73476666666653,9.926153666666671,1.76003161111111,1.8300000000000007,249.97576666666671,295.0959999999995,306.40000000000094,249.9279499999999
2017-03-11 19:00:00,449.3990333333329,450.17414444444455,59.6599999999999,3262.6702507407404,568.9276055555555,398.7177666666667,9.99389272222222,1.7731848888888881,3.4199999999999977,249.6518833333331,295.0959999999995,306.40000000000094,249.7083888888885
2017-03-11 20:00:00,529.3302722222222,531.0520833333331,59.6599999999999,3013.1693564814814,570.8648777777777,400.14304999999996,9.93556072222222,1.775725833333334,3.8650000000000064,250.0773666666667,295.0959999999995,306.40000000000094,249.9588388888887
2017-03-11 21:00:00,550.346111111111,549.9484277777779,59.6599999999999,2958.460811111111,554.1030722222223,400.5591222222224,9.897945277777776,1.7540961666666668,3.8650000000000064,249.83912222222236,295.0959999999995,306.40000000000094,250.02982222222207
2017-03-11 22:00:00,456.98054444444415,459.1277555555555,59.6599999999999,3411.2059944444445,551.3229166666669,399.044066666667,9.801847833333335,1.7551271666666657,4.970000000000019,249.91818888888912,295.0959999999995,306.40000000000094,250.0355166666666
2017-03-11 23:00:00,449.9748611111109,450.25185555555555,59.6599999999999,3007.0817611111106,542.354188888889,399.3906899572646,9.891801111111109,1.7512991666666669,5.059999999999977,250.20503333333315,295.0959999999995,306.40000000000094,250.06187777777777
2017-03-12 00:00:00,450.3664666666668,449.86921666666643,59.6599999999999,3133.7901472222234,552.9906166666667,400.91911837606887,9.933222055555555,1.7495117777777778,3.5099999999999936,249.7250166666667,295.0959999999995,306.40000000000094,249.6727444444446
2017-03-12 01:00:00,450.795677777778,429.46826111111125,58.8400000000001,3440.9293527777777,546.4069888888891,400.12880555555563,9.918631111111102,1.7440368333333334,3.620000000000004,248.7118555555556,295.0959999999995,306.40000000000094,250.24288888888884
2017-03-12 02:00:00,450.4998611111108,457.9068999999997,58.8400000000001,2605.4274888888895,554.1028833333334,399.6829583333334,10.106702222222223,1.7527083333333315,4.919999999999986,250.44135555555545,295.0959999999995,306.40000000000094,250.46037222222216
2017-03-12 03:00:00,450.0205999999998,452.2775055555557,58.8400000000001,2833.164325000001,561.6618888888889,400.47102222222236,9.90469183333333,1.7646444444444433,2.1299999999999963,250.16637777777768,295.0959999999995,306.40000000000094,250.17275555555545
2017-03-12 04:00:00,449.9502722222223,451.37982222222246,58.8400000000001,3220.180522222222,558.8255999999998,399.83428333333353,9.821314722222223,1.7604659444444435,2.7699999999999934,250.22240555555567,295.0959999999995,306.40000000000094,250.1577555555556
2017-03-12 05:00:00,449.67346666666685,444.34725000000026,58.8400000000001,3097.3183888888907,548.8467888888888,398.9453166666664,9.708905166666668,1.7514233888888886,2.0299999999999927,250.09033333333338,295.0959999999995,306.40000000000094,249.94188333333332
2017-03-12 06:00:00,448.48536111111076,431.6321716894979,58.8400000000001,3624.4698888888906,499.9709833333335,401.56979671717176,9.923732444444443,1.7417218333333333,2.1200000000000037,251.0055666666664,295.0959999999995,306.40000000000094,249.9704111111109
2017-03-12 07:00:00,450.8056444444446,294.738914421614,58.81999999999985,3605.0253274509837,520.7856944444445,399.2404338383841,9.766371777777774,1.7403237222222219,2.3999999999999932,250.07504999999992,295.0959999999995,306.40000000000094,250.06312222222235
2017-03-12 08:00:00,449.97011111111084,428.30812777777766,58.81999999999985,3286.8144572712436,511.5494944444445,399.9892972222222,9.769991777777777,1.748505611111111,2.4300000000000055,249.95272777777762,295.0959999999995,306.40000000000094,250.08220000000006
2017-03-12 09:00:00,450.18792777777804,449.0331999999999,58.81999999999985,3898.336666666667,496.8615944444443,401.26047777777785,9.776126277777776,1.739387333333334,2.9900000000000064,250.10518888888856,295.0959999999995,306.40000000000094,250.1788055555554
2017-03-12 10:00:00,450.5801222222224,434.1336388888891,58.81999999999985,3866.410833333334,442.63969444444473,397.7079528455291,9.756631722222224,1.6852013333333373,5.039999999999989,249.965072222222,295.0959999999995,306.40000000000094,249.9423277777774
2017-03-12 11:00:00,453.3639055555558,463.8627861111113,58.81999999999985,2915.4661888888922,308.9497611111112,390.7072609756094,9.916438555555553,1.7156197777777769,4.710000000000009,250.36694444444439,295.0959999999995,306.40000000000094,249.9888944444445
2017-03-12 12:00:00,449.3850499999998,453.76664722222193,58.81999999999985,3272.5224999999996,439.4299722222221,399.21668895663936,9.782335555555555,1.713829055555553,4.235000000000001,249.94070555555558,295.0959999999995,306.40000000000094,250.03131666666695
2017-03-12 13:00:00,491.5856555555556,448.69109444444445,58.81999999999985,3752.432166666664,512.5357111111113,402.7010888888889,9.790591277777779,1.6999999999999944,3.7599999999999936,249.93048333333354,295.0959999999995,306.40000000000094,250.16853888888883
2017-03-12 14:00:00,501.1808277777776,452.00880555555557,58.81999999999985,4131.856666666669,524.2244444444444,399.44058611111103,10.055565333333332,1.7150665555555573,3.5499999999999976,250.13783888888878,295.0959999999995,306.40000000000094,249.99769999999987
2017-03-12 15:00:00,499.9685944444445,450.85990555555577,58.81999999999985,3118.5170555555546,536.7364999999999,399.63716666666676,9.741321388888888,1.7303618333333313,3.059999999999998,250.17298333333332,295.0959999999995,306.40000000000094,249.94194444444463
2017-03-12 16:00:00,499.93370555555543,449.25839444444443,59.049999999999926,3363.3812444444447,544.2283666666664,399.67968888888873,9.745005333333332,1.7439730555555584,1.4399999999999984,249.9829888888889,295.0959999999995,306.40000000000094,250.2469777777777
2017-03-12 17:00:00,500.46017222222235,452.59512777777763,59.049999999999926,3952.369111111112,549.9619833333331,401.1198222222223,9.934817111111112,1.7511083333333333,1.5899999999999999,250.03371666666655,295.0959999999995,306.40000000000094,250.02692222222217
2017-03-12 18:00:00,499.77905,500.80613333333326,59.049999999999926,3636.592111111109,534.8689611111113,399.225377777778,9.825894444444447,1.7629234444444413,1.520000000000003,250.02477222222183,295.0959999999995,306.40000000000094,249.95858888888867
2017-03-12 19:00:00,503.48286666666655,505.80481111111135,59.049999999999926,4084.4745833333322,515.1387333333331,399.11446666666654,9.873642722222224,1.766401888888887,1.9599999999999962,250.58093888888885,295.0959999999995,306.40000000000094,250.6788666666669
2017-03-12 20:00:00,818.6887317460319,552.5205833333331,59.049999999999926,4225.028861111113,313.7345888888888,401.7588546594996,9.975511277777775,1.83242988888889,1.8999999999999972,250.1994333333333,295.0959999999995,306.40000000000094,250.42954444444462
2017-03-12 21:00:00,521.9020182539682,546.3956777777778,59.049999999999926,3995.6953333333336,483.6418888888887,401.22070089605745,9.925455833333334,1.7675931111111103,1.8999999999999972,250.04914999999994,295.0959999999995,306.40000000000094,250.15364999999971
2017-03-12 22:00:00,549.9891611111112,551.2358222222223,59.049999999999926,3605.4344449999994,540.9814388888892,400.11863333333326,9.97354161111111,1.77,1.0900000000000027,250.04488333333316,295.0959999999995,306.40000000000094,249.97879999999998
2017-03-12 23:00:00,551.0294333333334,550.1132388888888,59.049999999999926,3486.86097876984,535.7912111111114,399.04091666666693,10.092035000000003,1.7635486666666629,1.0,250.06123333333315,295.0959999999995,306.40000000000094,250.25436666666647
2017-03-13 00:00:00,636.4964527777787,597.5578055555553,59.049999999999926,1596.4271205357263,457.80972777777765,401.37723888888894,9.703881777777775,1.6118569999999992,1.0,249.99570000000006,295.0959999999995,306.40000000000094,249.98345000000003
2017-03-13 01:00:00,528.7923138888889,537.4191111111115,57.35000000000019,3216.3899895833392,372.3955722222222,400.1940500000002,9.048677555555555,1.560512444444445,1.0399999999999994,250.03836111111082,295.0959999999995,306.40000000000094,250.10582777777748
2017-03-13 02:00:00,549.9917833333329,550.5968166666667,57.35000000000019,3507.8609999999985,440.3484111111109,399.44685555555566,9.629940000000001,1.6822411111111122,1.25,249.96776666666668,295.0959999999995,306.40000000000094,250.01338888888898
2017-03-13 03:00:00,550.3021555555557,548.5611388888885,57.35000000000019,3838.4966111111116,470.0055277777777,400.0196611111113,9.91249772222222,1.7372757222222242,2.459999999999993,250.29012777777777,295.0959999999995,306.40000000000094,249.9275333333333
2017-03-13 04:00:00,549.8365666666668,544.2349500000003,57.35000000000019,4004.7629444444474,455.4181555555555,400.2756722222219,10.202176666666672,1.7426992777777777,2.6700000000000044,250.0978777777778,295.0959999999995,306.40000000000094,250.03173333333342
2017-03-13 05:00:00,548.796361111111,554.0947055555553,57.35000000000019,4020.725666666667,431.4927111111113,399.54738888888903,9.883688611111117,1.7383874444444496,1.9499999999999937,250.04998333333322,295.0959999999995,306.40000000000094,250.03075555555552
2017-03-13 06:00:00,582.4368750000001,540.7344583333335,57.35000000000019,4214.648722222223,409.6637666666667,398.3237861111111,9.688802111111107,1.6762028888888902,2.3999999999999932,249.9198777777779,295.0959999999995,306.40000000000094,250.0521944444443
2017-03-13 07:00:00,625.8226555555556,560.1540666666667,56.420000000000066,2446.12936170556,406.9206888888889,401.8178277777778,9.944059333333328,1.6702269444444457,2.0299999999999927,250.06431666666668,295.0959999999995,306.40000000000094,250.12249444444436
2017-03-13 08:00:00,615.567675,540.0749527777779,56.420000000000066,3851.8020555555563,407.63523333333336,397.2096583333334,9.951672111111112,1.6262350555555571,1.7900000000000023,250.33670555555548,295.0959999999995,306.40000000000094,250.28981666666664
2017-03-13 09:00:00,550.6882888888882,546.3699555555555,56.420000000000066,3777.8703333333324,431.2708222222224,399.88260555555576,9.933012333333327,1.7400929444444462,2.019999999999998,250.0553499999997,295.0959999999995,306.40000000000094,250.085033333333
2017-03-13 10:00:00,559.3723166666665,555.7572333333333,56.420000000000066,3931.875166666668,435.6152333333335,400.4385055555553,10.061449944444446,1.749705722222222,1.939999999999998,250.22767777777784,295.0959999999995,306.40000000000094,249.95680555555552
2017-03-13 11:00:00,561.3242666666666,547.2444750000005,56.420000000000066,3462.743102777778,415.8964444444443,399.4865722222222,9.931298888888891,1.7446501111111112,3.089999999999992,250.10432777777783,295.0959999999995,306.40000000000094,249.9985833333331
2017-03-13 12:00:00,453.54822222222197,549.5312138888888,56.420000000000066,3832.0961388888873,407.5238824561399,399.13242424242384,9.976111555555553,1.7155131111111113,1.3799999999999968,249.75722777777762,295.0959999999995,306.40000000000094,250.06519444444413
2017-03-13 13:00:00,564.8523055555548,542.3726805555552,56.420000000000066,3960.9451666666673,376.40513976608224,400.4923868686871,9.70316288888889,1.70972516666667,1.8700000000000032,250.1205999999998,295.0959999999995,306.40000000000094,250.0821277777777
2017-03-13 14:00:00,573.2511611111111,520.3700166666665,56.420000000000066,4053.6443333333327,365.6081694444445,401.13241666666636,9.852296666666664,1.6866896666666682,1.8600000000000083,249.86131111111112,295.0959999999995,306.40000000000094,250.06228888888904
2017-03-13 15:00:00,549.9611333333335,529.3386333333333,56.420000000000066,4077.542738888889,345.9128333333335,400.3777555555556,10.009866611111109,1.7495489999999994,1.2700000000000038,250.19582222222226,295.0959999999995,306.40000000000094,250.0490277777779
2017-03-13 16:00:00,549.9106777777773,560.8795777777779,58.950000000000074,4057.384444444442,329.2925888888888,400.7827500000001,9.956076833333334,1.7227064999999975,1.8999999999999972,250.14682777777756,295.0959999999995,306.40000000000094,250.0086388888887
2017-03-13 17:00:00,560.9528444444445,544.8348361111109,58.950000000000074,3637.5012527777776,397.06557222222204,399.64730555555593,10.067130777777782,1.720483277777782,2.4800000000000053,249.99722222222215,295.0959999999995,306.40000000000094,250.0206722222222
2017-03-13 18:00:00,599.7345944444447,548.9309694444445,58.950000000000074,3679.1038398388882,430.2279333333333,399.54204999999985,9.876164277777782,1.7298416666666674,3.0099999999999936,250.0003222222222,295.0959999999995,306.40000000000094,250.0040888888887
2017-03-13 19:00:00,600.4161388888892,544.5159388888891,58.950000000000074,4302.086491666666,443.2292333333334,400.280961111111,10.019934388888892,1.7516125,2.8999999999999906,250.2273833333335,295.0959999999995,306.40000000000094,250.0552500000001
2017-03-13 20:00:00,600.7016555555556,559.5252999999996,58.950000000000074,4540.312263888888,441.4591111111113,399.97706111111097,10.085428888888892,1.7516124999999998,4.169999999999991,249.86133888888875,295.0959999999995,306.40000000000094,250.01782222222207
2017-03-13 21:00:00,599.8054611111115,544.9448944444443,58.950000000000074,4236.969055555558,439.6072555555557,399.9044722222224,9.787634055555557,1.75,3.879999999999996,250.04638333333335,295.0959999999995,306.40000000000094,250.07018333333318
2017-03-13 22:00:00,585.9421111111112,541.1976999999999,58.950000000000074,4751.027944444443,437.90619444444445,399.3578166666667,9.59893466666667,1.7451527777777809,4.29999999999999,249.91476666666668,295.0959999999995,306.40000000000094,250.10416666666643
2017-03-13 23:00:00,450.54520000000025,449.6161500000003,58.950000000000074,4345.20348888889,435.55460555555544,400.0549611111112,9.59020766666667,1.7391986666666708,4.080000000000009,250.0097222222223,295.0959999999995,306.40000000000094,250.0252944444445
2017-03-14 00:00:00,450.0601666666666,450.17528333333314,58.950000000000074,4556.654144444445,433.62386111111095,399.8296722222222,9.663962833333333,1.7369291666666706,3.5599999999999903,250.02003333333326,295.0959999999995,306.40000000000094,250.05171111111082
2017-03-14 01:00:00,450.3514277777777,363.3795012313866,59.1599999999999,4462.475023777781,434.33439999999996,400.0201222222224,9.847746833333336,1.7414570555555555,4.169999999999991,249.35918333333333,295.0959999999995,306.40000000000094,249.91289444444453
2017-03-14 02:00:00,451.7272833333332,332.59896543528055,59.1599999999999,4004.8642777777777,430.2901833333337,399.07551111111087,9.835799944444446,1.7356832777777786,4.690000000000021,250.09252777777752,295.0959999999995,306.40000000000094,250.09620000000004
2017-03-14 03:00:00,449.12231666666685,351.5094555555556,59.1599999999999,4034.223055555553,431.2268111111111,399.7788944444443,9.399854555555557,1.734637666666669,4.389999999999989,250.13766666666675,295.0959999999995,306.40000000000094,250.0708388888888
2017-03-14 04:00:00,449.1668944444442,455.0598527777779,59.1599999999999,4208.263166666667,441.5121500000002,400.0269833333334,9.358841777777782,1.7492041666666662,3.9900000000000073,249.89241111111082,295.0959999999995,306.40000000000094,250.10749444444428
2017-03-14 05:00:00,452.3439666666667,449.4813000000001,59.1599999999999,3900.9393888888894,440.8592444444445,400.4227833333335,9.598938888888886,1.75,4.690000000000021,249.9312444444445,295.0959999999995,306.40000000000094,250.01135
2017-03-14 06:00:00,386.3259572774538,446.60739999999976,59.1599999999999,3240.650864613526,438.82961111111103,399.4486277777775,9.58943555555556,1.7482152222222231,4.399999999999986,250.45965000000004,295.0959999999995,306.40000000000094,250.05008888888895
2017-03-14 07:00:00,433.4576150097472,444.12058888888885,60.239999999999824,3253.707957608696,410.72398333333336,400.6762916666667,9.323970833333334,1.6781440555555571,4.710000000000009,250.00281111111133,295.0959999999995,306.40000000000094,250.08640555555567
2017-03-14 08:00:00,642.2930536062383,455.3659055555553,60.239999999999824,3057.2842333333374,445.61447777777784,399.9108611111114,9.378490722222221,1.7572396111111093,4.059999999999985,250.15114999999977,295.0959999999995,306.40000000000094,250.23707777777744
2017-03-14 09:00:00,607.4834879954516,445.6521500000002,60.239999999999824,3544.4386944444454,537.6639888888888,400.47746666666643,9.281002833333332,1.763188555555557,1.300000000000004,250.0193666666666,295.0959999999995,306.40000000000094,250.16142777777782
2017-03-14 10:00:00,450.183122222222,454.04090000000014,60.239999999999824,3550.7974444444453,524.8053888888888,400.5121333333334,9.162720499999999,1.7551975555555546,5.299999999999983,250.09548333333333,295.0959999999995,306.40000000000094,249.9782777777779
2017-03-14 11:00:00,450.94289444444445,450.15961388888917,60.239999999999824,3729.8412222222237,522.2949666666669,399.25308333333345,9.263269388888892,1.7579876666666643,1.2400000000000027,250.0582944444444,295.0959999999995,306.40000000000094,250.07280555555536
2017-03-14 12:00:00,517.9772055555554,523.4252194444446,60.239999999999824,3513.17298888889,451.53226666666654,400.70528611111115,9.21251838888889,1.59488075,2.0799999999999987,250.04340555555544,295.0959999999995,306.40000000000094,250.04972222222216
2017-03-14 13:00:00,451.1341722222221,451.1138861111111,60.239999999999824,1525.4458756202816,526.582783333333,400.06548888888904,9.237209333333332,1.7644221666666624,2.6600000000000104,250.1527888888889,295.0959999999995,306.40000000000094,250.07720555555562
2017-03-14 14:00:00,472.9182777777779,472.4039333333335,60.239999999999824,772.2356048543704,507.81393888888886,400.3478666666666,8.982341555555552,1.7031812222222182,2.490000000000006,250.05626111111113,295.0959999999995,306.40000000000094,250.04462222222224
2017-03-14 15:00:00,452.9953472222221,450.4992888888889,60.239999999999824,1310.1605368932128,533.3697333333334,400.26312777777787,9.112168444444448,1.7697180555555574,1.3100000000000018,250.04120555555528,295.0959999999995,306.40000000000094,249.98761666666644
2017-03-14 16:00:00,448.6828388888891,452.5880833333334,58.189999999999976,2794.4479048543703,549.4896166666665,399.83716111111124,9.224191388888892,1.760976111111107,4.259999999999993,250.06310000000016,295.0959999999995,306.40000000000094,250.0726055555557
2017-03-14 17:00:00,449.69396111111126,430.9967944444447,58.189999999999976,3610.877555555556,525.3685944444445,399.02219444444427,9.167075722222222,1.718507888888888,3.3000000000000007,250.2055166666666,295.0959999999995,306.40000000000094,238.79632777777786
2017-03-14 18:00:00,449.4867277777778,449.71410555555605,58.189999999999976,3538.776611111113,525.1201666666666,399.91912222222226,9.316732777777775,1.7144464444444467,3.1100000000000105,250.03506111111125,295.0959999999995,306.40000000000094,249.98918888888886
2017-03-14 19:00:00,449.5842222222223,450.62704444444444,58.189999999999976,3499.293,534.3213833333336,400.3706555555555,9.371491,1.7281916111111106,3.279999999999985,250.08297222222208,295.0959999999995,306.40000000000094,250.09098888888894
2017-03-14 20:00:00,485.7809333333332,450.1380722222221,58.189999999999976,3334.865666666669,510.61023888888883,400.46068888888914,9.415203277777772,1.6776498630488874,3.7699999999999907,249.96702222222228,295.0959999999995,306.40000000000094,250.05781111111125
